index,ride_departure,capacity,tickets_9_eur,tickets_12_eur,tickets_15_eur,tickets_19_eur,direction
1770,2015-05-01 14:45:00,82.0,15.0,50.0,10.0,0.0,A->B
1771,2015-05-01 15:15:00,82.0,13.0,51.0,6.0,0.0,B->A
1772,2015-05-01 16:45:00,82.0,11.0,51.0,0.0,0.0,A->B
1773,2015-05-01 17:15:00,82.0,20.0,36.0,0.0,0.0,B->A
1774,2015-05-01 18:45:00,82.0,11.0,40.0,0.0,0.0,A->B
1775,2015-05-01 19:15:00,82.0,0.0,36.0,0.0,0.0,B->A
1776,2015-05-01 20:45:00,82.0,21.0,16.0,0.0,0.0,A->B
1777,2015-05-01 21:15:00,82.0,21.0,0.0,0.0,0.0,B->A
1778,2015-05-01 23:15:00,82.0,16.0,0.0,0.0,0.0,A->B
1779,2015-05-02 06:15:00,82.0,47.0,0.0,0.0,0.0,B->A
1780,2015-05-02 07:15:00,82.0,7.0,29.0,1.0,0.0,B->A
1781,2015-05-02 07:45:00,82.0,40.0,18.0,0.0,0.0,A->B
1782,2015-05-02 08:15:00,63.0,12.0,4.0,20.0,0.0,B->A
1783,2015-05-02 09:15:00,82.0,8.0,30.0,0.0,0.0,B->A
1784,2015-05-02 09:45:00,82.0,43.0,23.0,9.0,0.0,A->B
1785,2015-05-02 10:15:00,82.0,46.0,2.0,0.0,0.0,B->A
1786,2015-05-02 11:15:00,82.0,9.0,16.0,0.0,0.0,B->A
1787,2015-05-02 11:45:00,82.0,15.0,20.0,0.0,0.0,A->B
1788,2015-05-02 12:45:00,63.0,1.0,18.0,0.0,0.0,A->B
1789,2015-05-02 13:15:00,82.0,33.0,12.0,0.0,0.0,B->A
1790,2015-05-02 14:45:00,82.0,11.0,34.0,0.0,0.0,A->B
1791,2015-05-02 15:15:00,82.0,11.0,16.0,0.0,0.0,B->A
1792,2015-05-02 16:15:00,63.0,16.0,11.0,0.0,0.0,B->A
1793,2015-05-02 16:45:00,82.0,12.0,23.0,0.0,0.0,A->B
1794,2015-05-02 17:45:00,82.0,13.0,21.0,0.0,0.0,A->B
1795,2015-05-02 18:15:00,82.0,33.0,12.0,0.0,0.0,B->A
1796,2015-05-02 18:45:00,82.0,13.0,34.0,0.0,0.0,A->B
1797,2015-05-02 19:45:00,82.0,13.0,23.0,0.0,0.0,A->B
1798,2015-05-02 20:15:00,82.0,57.0,2.0,0.0,0.0,B->A
1799,2015-05-02 20:45:00,63.0,25.0,13.0,0.0,0.0,A->B
1800,2015-05-02 22:15:00,82.0,28.0,0.0,0.0,0.0,A->B
1801,2015-05-02 22:15:00,82.0,16.0,0.0,0.0,0.0,B->A
1802,2015-05-03 00:10:00,82.0,21.0,0.0,0.0,0.0,A->B
1803,2015-05-03 07:15:00,82.0,31.0,0.0,0.0,0.0,B->A
1804,2015-05-03 08:45:00,82.0,43.0,0.0,0.0,0.0,A->B
1805,2015-05-03 09:15:00,82.0,41.0,0.0,0.0,0.0,B->A
1806,2015-05-03 10:45:00,82.0,41.0,21.0,0.0,0.0,A->B
1807,2015-05-03 11:15:00,82.0,9.0,23.0,0.0,0.0,B->A
1808,2015-05-03 12:15:00,82.0,25.0,6.0,0.0,0.0,B->A
1809,2015-05-03 12:45:00,82.0,32.0,23.0,2.0,0.0,A->B
1810,2015-05-03 13:15:00,82.0,12.0,23.0,0.0,0.0,B->A
1811,2015-05-03 14:15:00,82.0,12.0,40.0,0.0,0.0,B->A
1812,2015-05-03 14:45:00,82.0,14.0,42.0,8.0,0.0,A->B
1813,2015-05-03 15:15:00,82.0,12.0,43.0,18.0,1.0,B->A
1814,2015-05-03 15:45:00,82.0,16.0,26.0,31.0,0.0,A->B
1815,2015-05-03 16:45:00,82.0,2.0,23.0,18.0,0.0,A->B
1816,2015-05-03 17:15:00,82.0,12.0,24.0,32.0,14.0,B->A
1817,2015-05-03 17:45:00,82.0,3.0,21.0,32.0,0.0,A->B
1818,2015-05-03 18:15:00,82.0,9.0,36.0,23.0,9.0,B->A
1819,2015-05-03 18:45:00,82.0,0.0,26.0,46.0,0.0,A->B
1820,2015-05-03 19:15:00,82.0,11.0,34.0,30.0,3.0,B->A
1821,2015-05-03 20:15:00,82.0,28.0,10.0,33.0,4.0,B->A
1822,2015-05-03 20:45:00,82.0,11.0,33.0,23.0,0.0,A->B
1823,2015-05-03 22:15:00,82.0,44.0,2.0,0.0,0.0,B->A
1824,2015-05-03 22:45:00,82.0,44.0,7.0,0.0,0.0,A->B
1825,2015-05-04 00:10:00,82.0,10.0,0.0,0.0,0.0,A->B
1826,2015-05-04 05:15:00,82.0,0.0,30.0,0.0,0.0,B->A
1827,2015-05-04 06:45:00,82.0,0.0,40.0,0.0,0.0,A->B
1828,2015-05-04 07:15:00,82.0,15.0,26.0,15.0,20.0,B->A
1829,2015-05-04 08:45:00,82.0,3.0,31.0,0.0,0.0,A->B
1830,2015-05-04 09:15:00,82.0,30.0,14.0,9.0,22.0,B->A
1831,2015-05-04 10:45:00,82.0,42.0,6.0,0.0,0.0,A->B
1832,2015-05-04 11:15:00,82.0,43.0,21.0,0.0,0.0,B->A
1833,2015-05-04 12:45:00,82.0,30.0,0.0,0.0,0.0,A->B
1834,2015-05-04 13:15:00,82.0,45.0,14.0,0.0,0.0,B->A
1835,2015-05-04 14:45:00,82.0,35.0,0.0,0.0,0.0,A->B
1836,2015-05-04 15:15:00,82.0,44.0,0.0,0.0,0.0,B->A
1837,2015-05-04 16:45:00,82.0,31.0,30.0,1.0,0.0,A->B
1838,2015-05-04 17:15:00,82.0,44.0,0.0,0.0,0.0,B->A
1839,2015-05-04 18:45:00,82.0,10.0,34.0,7.0,0.0,A->B
1840,2015-05-04 19:15:00,82.0,43.0,0.0,0.0,0.0,B->A
1841,2015-05-04 20:45:00,82.0,3.0,40.0,2.0,0.0,A->B
1842,2015-05-04 21:15:00,82.0,14.0,0.0,0.0,0.0,B->A
1843,2015-05-04 23:15:00,82.0,0.0,24.0,0.0,0.0,A->B
1844,2015-05-05 05:15:00,82.0,1.0,21.0,0.0,0.0,B->A
1845,2015-05-05 06:45:00,82.0,14.0,0.0,0.0,0.0,A->B
1846,2015-05-05 07:15:00,82.0,0.0,43.0,16.0,0.0,B->A
1847,2015-05-05 08:45:00,82.0,33.0,0.0,0.0,0.0,A->B
1848,2015-05-05 09:15:00,82.0,3.0,40.0,3.0,0.0,B->A
1849,2015-05-05 10:45:00,82.0,35.0,0.0,0.0,0.0,A->B
1850,2015-05-05 11:15:00,82.0,44.0,2.0,0.0,0.0,B->A
1851,2015-05-05 12:45:00,82.0,19.0,0.0,0.0,0.0,A->B
1852,2015-05-05 13:15:00,82.0,24.0,0.0,0.0,0.0,B->A
1853,2015-05-05 14:45:00,82.0,28.0,0.0,0.0,0.0,A->B
1854,2015-05-05 15:15:00,82.0,31.0,0.0,0.0,0.0,B->A
1855,2015-05-05 16:45:00,82.0,44.0,10.0,0.0,0.0,A->B
1856,2015-05-05 17:15:00,82.0,22.0,0.0,0.0,0.0,B->A
1857,2015-05-05 18:45:00,82.0,6.0,37.0,12.0,0.0,A->B
1858,2015-05-05 19:15:00,82.0,30.0,0.0,0.0,0.0,B->A
1859,2015-05-05 20:45:00,82.0,2.0,37.0,0.0,0.0,A->B
1860,2015-05-05 21:15:00,82.0,7.0,0.0,0.0,0.0,B->A
1861,2015-05-05 23:15:00,82.0,2.0,12.0,0.0,0.0,A->B
1862,2015-05-06 05:15:00,82.0,0.0,10.0,0.0,0.0,B->A
1863,2015-05-06 06:45:00,82.0,13.0,0.0,0.0,0.0,A->B
1864,2015-05-06 07:15:00,82.0,1.0,43.0,12.0,0.0,B->A
1865,2015-05-06 08:45:00,82.0,34.0,0.0,0.0,0.0,A->B
1866,2015-05-06 09:15:00,82.0,6.0,51.0,0.0,0.0,B->A
1867,2015-05-06 10:45:00,82.0,20.0,0.0,0.0,0.0,A->B
1868,2015-05-06 11:15:00,82.0,34.0,0.0,0.0,0.0,B->A
1869,2015-05-06 12:45:00,82.0,29.0,18.0,0.0,0.0,A->B
1870,2015-05-06 13:15:00,82.0,31.0,0.0,0.0,0.0,B->A
1871,2015-05-06 14:45:00,82.0,44.0,1.0,0.0,0.0,A->B
1872,2015-05-06 15:15:00,82.0,37.0,0.0,0.0,0.0,B->A
1873,2015-05-06 16:45:00,82.0,43.0,20.0,0.0,0.0,A->B
1874,2015-05-06 17:15:00,82.0,44.0,1.0,0.0,0.0,B->A
1875,2015-05-06 18:45:00,82.0,8.0,31.0,28.0,8.0,A->B
1876,2015-05-06 19:15:00,82.0,44.0,0.0,1.0,0.0,B->A
1877,2015-05-06 20:45:00,82.0,0.0,35.0,0.0,0.0,A->B
1878,2015-05-06 21:15:00,82.0,10.0,0.0,0.0,0.0,B->A
1879,2015-05-06 23:15:00,82.0,0.0,12.0,0.0,0.0,A->B
1880,2015-05-07 05:15:00,82.0,0.0,23.0,0.0,0.0,B->A
1881,2015-05-07 06:45:00,82.0,21.0,0.0,0.0,0.0,A->B
1882,2015-05-07 07:15:00,82.0,2.0,45.0,8.0,0.0,B->A
1883,2015-05-07 08:45:00,82.0,42.0,0.0,0.0,0.0,A->B
1884,2015-05-07 09:15:00,82.0,1.0,36.0,0.0,0.0,B->A
1885,2015-05-07 10:45:00,82.0,23.0,0.0,0.0,0.0,A->B
1886,2015-05-07 11:15:00,82.0,33.0,9.0,10.0,0.0,B->A
1887,2015-05-07 12:45:00,82.0,36.0,0.0,0.0,0.0,A->B
1888,2015-05-07 13:15:00,82.0,33.0,0.0,0.0,0.0,B->A
1889,2015-05-07 14:45:00,82.0,43.0,21.0,2.0,0.0,A->B
1890,2015-05-07 15:15:00,82.0,44.0,12.0,0.0,0.0,B->A
1891,2015-05-07 16:45:00,82.0,43.0,10.0,22.0,0.0,A->B
1892,2015-05-07 17:15:00,82.0,44.0,26.0,0.0,0.0,B->A
1893,2015-05-07 18:45:00,82.0,1.0,56.0,0.0,0.0,A->B
1894,2015-05-07 19:15:00,82.0,0.0,32.0,0.0,0.0,B->A
1895,2015-05-07 20:45:00,82.0,0.0,51.0,0.0,0.0,A->B
1896,2015-05-07 21:15:00,82.0,0.0,12.0,0.0,0.0,B->A
1897,2015-05-07 23:15:00,82.0,4.0,20.0,0.0,0.0,A->B
1898,2015-05-08 05:15:00,82.0,11.0,22.0,0.0,0.0,B->A
1899,2015-05-08 06:45:00,82.0,46.0,0.0,0.0,0.0,A->B
1900,2015-05-08 07:15:00,82.0,8.0,22.0,38.0,0.0,B->A
1901,2015-05-08 08:45:00,82.0,44.0,22.0,1.0,0.0,A->B
1902,2015-05-08 09:15:00,82.0,3.0,37.0,8.0,0.0,B->A
1903,2015-05-08 10:15:00,82.0,3.0,45.0,0.0,0.0,B->A
1904,2015-05-08 10:45:00,82.0,10.0,29.0,0.0,0.0,A->B
1905,2015-05-08 11:15:00,82.0,2.0,40.0,3.0,0.0,B->A
1906,2015-05-08 11:45:00,82.0,1.0,30.0,0.0,0.0,A->B
1907,2015-05-08 12:45:00,82.0,2.0,36.0,0.0,0.0,A->B
1908,2015-05-08 13:15:00,82.0,4.0,24.0,29.0,0.0,B->A
1909,2015-05-08 13:45:00,82.0,2.0,54.0,0.0,0.0,A->B
1910,2015-05-08 14:15:00,82.0,4.0,23.0,14.0,0.0,B->A
1911,2015-05-08 14:45:00,82.0,2.0,40.0,29.0,3.0,A->B
1912,2015-05-08 15:15:00,82.0,2.0,23.0,23.0,0.0,B->A
1913,2015-05-08 16:15:00,82.0,8.0,29.0,15.0,0.0,B->A
1914,2015-05-08 16:45:00,82.0,7.0,36.0,14.0,25.0,A->B
1915,2015-05-08 17:15:00,82.0,2.0,54.0,0.0,0.0,B->A
1916,2015-05-08 17:45:00,82.0,3.0,25.0,25.0,12.0,A->B
1917,2015-05-08 18:15:00,82.0,2.0,41.0,0.0,0.0,B->A
1918,2015-05-08 18:45:00,82.0,6.0,32.0,32.0,0.0,A->B
1919,2015-05-08 19:45:00,82.0,0.0,42.0,0.0,0.0,A->B
1920,2015-05-08 20:15:00,82.0,0.0,35.0,0.0,0.0,B->A
1921,2015-05-08 20:45:00,82.0,0.0,32.0,0.0,0.0,A->B
1922,2015-05-08 22:15:00,82.0,1.0,28.0,0.0,0.0,A->B
1923,2015-05-08 22:15:00,82.0,0.0,19.0,0.0,0.0,B->A
1924,2015-05-09 00:10:00,82.0,0.0,13.0,0.0,0.0,A->B
1925,2015-05-09 06:15:00,82.0,4.0,30.0,0.0,0.0,B->A
1926,2015-05-09 07:15:00,82.0,3.0,28.0,10.0,0.0,B->A
1927,2015-05-09 07:45:00,82.0,43.0,23.0,0.0,0.0,A->B
1928,2015-05-09 08:15:00,82.0,9.0,18.0,12.0,0.0,B->A
1929,2015-05-09 09:15:00,82.0,2.0,25.0,15.0,0.0,B->A
1930,2015-05-09 09:45:00,82.0,40.0,26.0,6.0,0.0,A->B
1931,2015-05-09 10:15:00,82.0,6.0,38.0,3.0,0.0,B->A
1932,2015-05-09 11:15:00,82.0,0.0,40.0,0.0,0.0,B->A
1933,2015-05-09 11:45:00,82.0,3.0,50.0,0.0,0.0,A->B
1934,2015-05-09 12:45:00,82.0,0.0,44.0,0.0,0.0,A->B
1935,2015-05-09 13:15:00,82.0,42.0,21.0,0.0,0.0,B->A
1936,2015-05-09 14:45:00,82.0,0.0,36.0,0.0,0.0,A->B
1937,2015-05-09 15:15:00,82.0,42.0,0.0,0.0,0.0,B->A
1938,2015-05-09 16:15:00,82.0,24.0,0.0,0.0,0.0,B->A
1939,2015-05-09 16:45:00,82.0,2.0,58.0,11.0,0.0,A->B
1940,2015-05-09 17:45:00,82.0,8.0,32.0,0.0,0.0,A->B
1941,2015-05-09 18:15:00,82.0,40.0,9.0,0.0,0.0,B->A
1942,2015-05-09 18:45:00,82.0,6.0,29.0,0.0,0.0,A->B
1943,2015-05-09 19:45:00,82.0,4.0,32.0,0.0,0.0,A->B
1944,2015-05-09 20:15:00,82.0,32.0,0.0,0.0,0.0,B->A
1945,2015-05-09 20:45:00,82.0,1.0,37.0,0.0,0.0,A->B
1946,2015-05-09 22:15:00,82.0,11.0,0.0,0.0,0.0,B->A
1947,2015-05-09 22:15:00,82.0,1.0,20.0,0.0,0.0,A->B
1948,2015-05-10 00:10:00,82.0,0.0,9.0,0.0,0.0,A->B
1949,2015-05-10 07:15:00,82.0,35.0,0.0,0.0,0.0,B->A
1950,2015-05-10 08:45:00,82.0,43.0,12.0,0.0,0.0,A->B
1951,2015-05-10 09:15:00,82.0,44.0,3.0,0.0,0.0,B->A
1952,2015-05-10 10:45:00,82.0,44.0,9.0,0.0,0.0,A->B
1953,2015-05-10 11:15:00,82.0,0.0,11.0,0.0,0.0,B->A
1954,2015-05-10 12:15:00,82.0,0.0,14.0,0.0,0.0,B->A
1955,2015-05-10 12:45:00,82.0,4.0,40.0,1.0,0.0,A->B
1956,2015-05-10 13:15:00,82.0,1.0,26.0,0.0,0.0,B->A
1957,2015-05-10 14:15:00,82.0,0.0,29.0,0.0,0.0,B->A
1958,2015-05-10 14:45:00,82.0,3.0,53.0,0.0,0.0,A->B
1959,2015-05-10 15:15:00,82.0,3.0,38.0,20.0,0.0,B->A
1960,2015-05-10 15:45:00,82.0,3.0,22.0,11.0,0.0,A->B
1961,2015-05-10 16:45:00,82.0,1.0,28.0,18.0,0.0,A->B
1962,2015-05-10 17:15:00,82.0,2.0,41.0,26.0,12.0,B->A
1963,2015-05-10 17:45:00,82.0,0.0,28.0,25.0,0.0,A->B
1964,2015-05-10 18:15:00,82.0,0.0,43.0,24.0,13.0,B->A
1965,2015-05-10 18:45:00,82.0,0.0,26.0,31.0,6.0,A->B
1966,2015-05-10 19:15:00,82.0,6.0,37.0,23.0,13.0,B->A
1967,2015-05-10 20:15:00,82.0,2.0,41.0,37.0,1.0,B->A
1968,2015-05-10 20:45:00,82.0,10.0,32.0,25.0,11.0,A->B
1969,2015-05-10 22:15:00,82.0,0.0,43.0,0.0,0.0,B->A
1970,2015-05-10 22:45:00,82.0,0.0,22.0,0.0,0.0,A->B
1971,2015-05-11 00:10:00,82.0,1.0,7.0,0.0,0.0,A->B
1972,2015-05-11 05:15:00,82.0,0.0,25.0,0.0,0.0,B->A
1973,2015-05-11 06:45:00,82.0,0.0,29.0,0.0,0.0,A->B
1974,2015-05-11 07:15:00,82.0,9.0,33.0,29.0,8.0,B->A
1975,2015-05-11 08:45:00,82.0,1.0,31.0,0.0,0.0,A->B
1976,2015-05-11 09:15:00,82.0,0.0,42.0,26.0,0.0,B->A
1977,2015-05-11 10:45:00,82.0,36.0,0.0,0.0,0.0,A->B
1978,2015-05-11 11:15:00,82.0,42.0,23.0,6.0,0.0,B->A
1979,2015-05-11 12:45:00,82.0,32.0,0.0,0.0,0.0,A->B
1980,2015-05-11 13:15:00,82.0,45.0,6.0,0.0,0.0,B->A
1981,2015-05-11 14:45:00,82.0,42.0,0.0,0.0,0.0,A->B
1982,2015-05-11 15:15:00,82.0,32.0,0.0,0.0,0.0,B->A
1983,2015-05-11 16:45:00,82.0,44.0,13.0,0.0,0.0,A->B
1984,2015-05-11 17:15:00,82.0,48.0,0.0,0.0,0.0,B->A
1985,2015-05-11 18:45:00,82.0,3.0,45.0,0.0,0.0,A->B
1986,2015-05-11 19:15:00,82.0,52.0,0.0,0.0,0.0,B->A
1987,2015-05-11 20:45:00,82.0,0.0,31.0,0.0,0.0,A->B
1988,2015-05-11 21:15:00,82.0,15.0,0.0,0.0,0.0,B->A
1989,2015-05-11 23:15:00,82.0,4.0,19.0,0.0,0.0,A->B
1990,2015-05-12 05:15:00,82.0,0.0,29.0,0.0,0.0,B->A
1991,2015-05-12 06:45:00,82.0,25.0,0.0,0.0,0.0,A->B
1992,2015-05-12 07:15:00,82.0,0.0,43.0,23.0,0.0,B->A
1993,2015-05-12 08:45:00,82.0,32.0,0.0,0.0,0.0,A->B
1994,2015-05-12 09:15:00,82.0,0.0,53.0,0.0,0.0,B->A
1995,2015-05-12 10:45:00,82.0,23.0,0.0,0.0,0.0,A->B
1996,2015-05-12 11:15:00,82.0,46.0,0.0,0.0,0.0,B->A
1997,2015-05-12 12:45:00,82.0,26.0,0.0,0.0,0.0,A->B
1998,2015-05-12 13:15:00,82.0,24.0,0.0,0.0,0.0,B->A
1999,2015-05-12 14:45:00,82.0,47.0,0.0,0.0,0.0,A->B
2000,2015-05-12 15:15:00,82.0,30.0,0.0,0.0,0.0,B->A
2001,2015-05-12 16:45:00,82.0,38.0,21.0,0.0,0.0,A->B
2002,2015-05-12 17:15:00,82.0,43.0,0.0,0.0,0.0,B->A
2003,2015-05-12 18:45:00,82.0,0.0,56.0,0.0,0.0,A->B
2004,2015-05-12 19:15:00,82.0,35.0,0.0,0.0,0.0,B->A
2005,2015-05-12 20:45:00,82.0,0.0,40.0,0.0,0.0,A->B
2006,2015-05-12 21:15:00,82.0,20.0,0.0,0.0,0.0,B->A
2007,2015-05-12 23:15:00,82.0,0.0,18.0,0.0,0.0,A->B
2008,2015-05-13 05:15:00,82.0,0.0,26.0,0.0,0.0,B->A
2009,2015-05-13 06:45:00,82.0,11.0,0.0,0.0,0.0,A->B
2010,2015-05-13 07:15:00,82.0,1.0,43.0,10.0,0.0,B->A
2011,2015-05-13 08:45:00,82.0,44.0,0.0,0.0,0.0,A->B
2012,2015-05-13 09:15:00,82.0,19.0,11.0,0.0,0.0,B->A
2013,2015-05-13 10:15:00,82.0,25.0,7.0,0.0,0.0,B->A
2014,2015-05-13 10:45:00,82.0,0.0,20.0,0.0,0.0,A->B
2015,2015-05-13 11:15:00,82.0,0.0,23.0,0.0,0.0,B->A
2016,2015-05-13 11:45:00,82.0,19.0,6.0,0.0,0.0,A->B
2017,2015-05-13 12:45:00,82.0,25.0,8.0,0.0,0.0,A->B
2018,2015-05-13 13:15:00,82.0,23.0,14.0,0.0,0.0,B->A
2019,2015-05-13 13:45:00,82.0,0.0,28.0,0.0,0.0,A->B
2020,2015-05-13 14:15:00,82.0,0.0,37.0,0.0,0.0,B->A
2021,2015-05-13 14:45:00,82.0,6.0,37.0,0.0,1.0,A->B
2022,2015-05-13 15:15:00,82.0,1.0,50.0,0.0,0.0,B->A
2023,2015-05-13 16:15:00,82.0,0.0,45.0,0.0,0.0,B->A
2024,2015-05-13 16:45:00,82.0,0.0,44.0,25.0,3.0,A->B
2025,2015-05-13 17:15:00,82.0,1.0,65.0,0.0,0.0,B->A
2026,2015-05-13 17:45:00,82.0,2.0,50.0,21.0,0.0,A->B
2027,2015-05-13 18:15:00,82.0,0.0,59.0,0.0,0.0,B->A
2028,2015-05-13 18:45:00,82.0,2.0,57.0,0.0,0.0,A->B
2029,2015-05-13 19:45:00,82.0,0.0,33.0,0.0,0.0,A->B
2030,2015-05-13 20:15:00,82.0,0.0,61.0,0.0,0.0,B->A
2031,2015-05-13 20:45:00,82.0,0.0,40.0,0.0,0.0,A->B
2032,2015-05-13 22:15:00,82.0,0.0,13.0,0.0,0.0,A->B
2033,2015-05-13 22:15:00,82.0,0.0,25.0,0.0,0.0,B->A
2034,2015-05-14 00:10:00,82.0,12.0,0.0,0.0,0.0,A->B
2035,2015-05-14 07:15:00,82.0,1.0,38.0,22.0,21.0,B->A
2036,2015-05-14 08:45:00,82.0,6.0,45.0,20.0,3.0,A->B
2037,2015-05-14 09:15:00,82.0,7.0,42.0,21.0,12.0,B->A
2038,2015-05-14 10:45:00,82.0,1.0,59.0,0.0,0.0,A->B
2039,2015-05-14 11:15:00,82.0,0.0,43.0,13.0,20.0,B->A
2040,2015-05-14 12:45:00,82.0,0.0,41.0,0.0,0.0,A->B
2041,2015-05-14 13:15:00,82.0,1.0,34.0,34.0,3.0,B->A
2042,2015-05-14 14:45:00,82.0,0.0,30.0,0.0,0.0,A->B
2043,2015-05-14 15:15:00,82.0,0.0,69.0,0.0,0.0,B->A
2044,2015-05-14 16:45:00,82.0,54.0,13.0,0.0,0.0,A->B
2045,2015-05-14 17:15:00,82.0,2.0,40.0,0.0,0.0,B->A
2046,2015-05-14 18:45:00,82.0,0.0,44.0,0.0,0.0,A->B
2047,2015-05-14 19:15:00,82.0,1.0,30.0,0.0,0.0,B->A
2048,2015-05-14 20:45:00,82.0,1.0,26.0,0.0,0.0,A->B
2049,2015-05-14 21:15:00,82.0,35.0,2.0,0.0,0.0,B->A
2050,2015-05-14 23:15:00,82.0,0.0,23.0,0.0,0.0,A->B
2051,2015-05-15 05:15:00,82.0,23.0,3.0,0.0,0.0,B->A
2052,2015-05-15 06:45:00,82.0,29.0,1.0,0.0,0.0,A->B
2053,2015-05-15 07:15:00,82.0,6.0,36.0,28.0,0.0,B->A
2054,2015-05-15 08:45:00,82.0,0.0,45.0,0.0,0.0,A->B
2055,2015-05-15 09:15:00,82.0,0.0,32.0,38.0,3.0,B->A
2056,2015-05-15 10:45:00,82.0,1.0,52.0,0.0,0.0,A->B
2057,2015-05-15 11:15:00,82.0,1.0,53.0,0.0,0.0,B->A
2058,2015-05-15 12:45:00,82.0,2.0,66.0,0.0,0.0,A->B
2059,2015-05-15 13:15:00,82.0,38.0,28.0,10.0,0.0,B->A
2060,2015-05-15 14:45:00,82.0,1.0,42.0,21.0,4.0,A->B
2061,2015-05-15 15:15:00,82.0,0.0,38.0,33.0,0.0,B->A
2062,2015-05-15 16:45:00,82.0,0.0,35.0,25.0,15.0,A->B
2063,2015-05-15 17:15:00,82.0,0.0,57.0,0.0,1.0,B->A
2064,2015-05-15 18:45:00,82.0,6.0,31.0,25.0,21.0,A->B
2065,2015-05-15 19:15:00,82.0,52.0,0.0,0.0,0.0,B->A
2066,2015-05-15 20:45:00,82.0,0.0,30.0,25.0,22.0,A->B
2067,2015-05-15 21:15:00,82.0,25.0,1.0,0.0,0.0,B->A
2068,2015-05-15 23:15:00,82.0,48.0,1.0,0.0,0.0,A->B
2069,2015-05-16 06:15:00,82.0,25.0,13.0,0.0,0.0,B->A
2070,2015-05-16 07:15:00,82.0,0.0,37.0,0.0,0.0,B->A
2071,2015-05-16 07:45:00,82.0,57.0,0.0,0.0,0.0,A->B
2072,2015-05-16 08:15:00,82.0,1.0,28.0,0.0,0.0,B->A
2073,2015-05-16 09:15:00,82.0,1.0,40.0,0.0,0.0,B->A
2074,2015-05-16 09:45:00,82.0,25.0,32.0,10.0,7.0,A->B
2075,2015-05-16 10:15:00,82.0,0.0,32.0,0.0,0.0,B->A
2076,2015-05-16 11:15:00,82.0,32.0,10.0,0.0,0.0,B->A
2077,2015-05-16 11:45:00,82.0,1.0,50.0,0.0,0.0,A->B
2078,2015-05-16 12:45:00,82.0,0.0,43.0,0.0,0.0,A->B
2079,2015-05-16 13:15:00,82.0,34.0,0.0,0.0,0.0,B->A
2080,2015-05-16 14:45:00,82.0,0.0,58.0,0.0,0.0,A->B
2081,2015-05-16 15:15:00,82.0,25.0,0.0,0.0,0.0,B->A
2082,2015-05-16 16:15:00,82.0,36.0,0.0,0.0,0.0,B->A
2083,2015-05-16 16:45:00,82.0,0.0,52.0,0.0,0.0,A->B
2084,2015-05-16 17:45:00,82.0,2.0,35.0,0.0,0.0,A->B
2085,2015-05-16 18:15:00,82.0,41.0,0.0,0.0,0.0,B->A
2086,2015-05-16 18:45:00,82.0,1.0,33.0,0.0,0.0,A->B
2087,2015-05-16 19:45:00,82.0,0.0,48.0,0.0,0.0,A->B
2088,2015-05-16 20:15:00,82.0,34.0,0.0,0.0,0.0,B->A
2089,2015-05-16 20:45:00,82.0,0.0,43.0,0.0,0.0,A->B
2090,2015-05-16 22:15:00,82.0,0.0,19.0,0.0,0.0,A->B
2091,2015-05-16 22:15:00,82.0,11.0,0.0,0.0,0.0,B->A
2092,2015-05-17 00:10:00,82.0,22.0,1.0,0.0,0.0,A->B
2093,2015-05-17 07:15:00,82.0,28.0,0.0,0.0,0.0,B->A
2094,2015-05-17 08:45:00,82.0,42.0,0.0,0.0,0.0,A->B
2095,2015-05-17 09:15:00,82.0,34.0,0.0,0.0,0.0,B->A
2096,2015-05-17 10:45:00,82.0,41.0,14.0,0.0,0.0,A->B
2097,2015-05-17 11:15:00,82.0,31.0,2.0,0.0,0.0,B->A
2098,2015-05-17 12:15:00,82.0,22.0,3.0,0.0,0.0,B->A
2099,2015-05-17 12:45:00,82.0,2.0,42.0,22.0,3.0,A->B
2100,2015-05-17 13:15:00,82.0,38.0,4.0,0.0,0.0,B->A
2101,2015-05-17 14:15:00,82.0,22.0,25.0,0.0,0.0,B->A
2102,2015-05-17 14:45:00,82.0,1.0,40.0,29.0,0.0,A->B
2103,2015-05-17 15:15:00,82.0,3.0,40.0,13.0,0.0,B->A
2104,2015-05-17 15:45:00,82.0,8.0,36.0,13.0,0.0,A->B
2105,2015-05-17 16:45:00,82.0,7.0,35.0,20.0,3.0,A->B
2106,2015-05-17 17:15:00,82.0,0.0,22.0,40.0,8.0,B->A
2107,2015-05-17 17:45:00,82.0,2.0,25.0,32.0,2.0,A->B
2108,2015-05-17 18:15:00,82.0,0.0,42.0,26.0,2.0,B->A
2109,2015-05-17 18:45:00,82.0,2.0,23.0,33.0,7.0,A->B
2110,2015-05-17 19:15:00,82.0,0.0,61.0,13.0,2.0,B->A
2111,2015-05-17 20:15:00,82.0,1.0,53.0,8.0,0.0,B->A
2112,2015-05-17 20:45:00,82.0,0.0,29.0,30.0,11.0,A->B
2113,2015-05-17 22:15:00,82.0,0.0,23.0,0.0,0.0,B->A
2114,2015-05-17 22:45:00,82.0,0.0,33.0,0.0,0.0,A->B
2115,2015-05-18 00:10:00,82.0,0.0,6.0,0.0,0.0,A->B
2116,2015-05-18 05:15:00,82.0,0.0,47.0,0.0,0.0,B->A
2117,2015-05-18 06:45:00,82.0,0.0,25.0,0.0,0.0,A->B
